"title","developer","summary","appId","description","score","ratings","size","min installs","max installs","last updated","version","contentRating","url","price"
"Pure Life Ministries","Pure Life Ministries","N/A","com.subsplashconsulting.5KJ7QX","For over 30 years, Pure Life Ministries has been guiding men and women into freedom from sexual sin and its consequences through a vibrant relationship with God. All of our counseling programs, teaching videos, sermons, podcasts and blog articles are built upon the unwavering Word of God. 

Whether you are desiring freedom from sexual sin, healing for a devastated marriage, or a deeper relationship with Jesus, you've come to the right place.",4.9,10,"30.02M","N/A","N/A","2022-04-16","5.19.0","4+","https://apps.apple.com/us/app/pure-life-ministries/id1502764235?uo=4",0
"Phoenix Community","Phoenix Drug and Alcohol Recovery and Education Society","N/A","com.caredfor.tps","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Phoenix Society. You control what information to share.",0,0,"91.41M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/phoenix-community/id1507233012?uo=4",0
"Pear reSET®","Pear Therapeutics Inc.","N/A","md.reset.reSET","reSET® is a 12-week prescription digital therapeutic for patients with substance use disorder, who are currently enrolled in outpatient treatment under the supervision of a clinician. reSET is the first FDA-authorized treatment shown to increase abstinence and retention over the 12-week trial duration (1,2).

Get therapy on demand.
Interactive Cognitive Behavioral Therapy lessons help you learn new skills you can use in everyday situations to support your recovery (2).

Strengthen coping strategies.
Questions at the end of each lesson help you remember important ideas and practice skills to stay in treatment (2).

Earn rewards. 
Use an evidence-based rewards system designed to support your recovery and treatment (2). 

Track your cravings and triggers.
Record substance use, cravings, and triggers with just a tap, so you and your therapist or doctor can better understand how you’re doing (2). 

If you’ve been in an outpatient treatment program before for substance use disorder, you know that recovery can be a challenging, ongoing process. Especially in between therapy sessions, when you may not be able to access a counselor or doctor but still need support. 

reSET is a Prescription Digital Therapeutic—a new type of therapy prescribed by doctors designed to help with treatment. It lets you continue the work you’re doing in recovery on your smartphone or tablet, so you can build new skills and get support—anytime, anywhere.


Important Safety Information

Warnings/precautions: Do not use reSET to communicate any emergency, urgent or critical information. reSET does not include features that can send alerts or warnings to your clinician. If you have feelings or thoughts of harming yourself or others, please dial 911 or go to the nearest emergency room.

reSET is intended for patients whose primary language is English, who have access to a compatible tablet or smartphone and are familiar with the use of smartphone applications (apps). You should be able to upload data periodically, i.e. have internet/wireless connection access.

reSET requires you to enter a user name and password prior to use. Please do not share your user name and password with others. reSET may contain and transmit protected health information and/or personally identifiable information.

reSET is not intended to be used as stand-alone therapy for substance use disorder (SUD) and does not replace care by your provider. reSET is not a substitute for your medications. You should continue to take your medications as directed by your provider.

The long-term benefit of treatment with reSET on abstinence has not been evaluated in studies lasting beyond 12 weeks (90 days) in the SUD population. The ability of reSET to prevent potential relapse after treatment discontinuation has not been studied. The safety and effectiveness of reSET has not been established in patients enrolled in opioid treatment programs.

Please see the Patient Brief Summary Instructions for reSET: https://bit.ly/2VyhMOn

1. FDA permits marketing of mobile medical application for substance use disorder. News release. Silver Spring, MD: US Food and Drug Administration. September 14, 2017. Accessed May 18, 2020. https://www.fda.gov/news-events/press-announcements/fda-permits-marketing-mobile-medical-application-substance-use-disorder

2. reSET Patient directions for use. Pear Therapeutics, Inc. 2020.",3.46154,13,"87.46M","N/A","N/A","2022-04-22","1.15.1","17+","https://apps.apple.com/us/app/pear-reset/id1096230845?uo=4",0
"BlueCrest Connect","BlueCrest Recovery Center","N/A","com.caredfor.bcrc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of BlueCrest, you will be added to a private group consisting of peers.",5,0,"91.39M","N/A","N/A","2021-08-18","8.0.7","12+","https://apps.apple.com/us/app/bluecrest-connect/id1565401732?uo=4",0
"The Harmony Hub","Harmony Foundation","N/A","com.caredfor.hf","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Harmony Foundation. You control what information to share.",5,9,"115.00M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/the-harmony-hub/id1479481085?uo=4",0
"Nashville Recovery Center","Nashville Recovery Center, LLC","N/A","com.caredfor.nrc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Nashville Recovery Center. You control what information to share.",5,0,"91.27M","N/A","N/A","2021-08-18","8.0.7","12+","https://apps.apple.com/us/app/nashville-recovery-center/id1498528111?uo=4",0
"Sobriety Coin","Adam Stephey","N/A","com.sobrietycoin.Sobriety-Coin","Habits and addictions destroy time and money, friendships and families.

This app was developed because people in recovery deserve a beautiful and useful sobriety date tracker. This app is your digital sobriety coin that can’t be lost between the couch cushions. 

Free version includes:
• Tracking for one sobriety date
• Two coins to choose from
• One encouragement image to share with friends
• Notification of milestones
• Ability to track money saved
• Coins that glisten with a tilt of the device

Full version includes everything listed above, plus:
• Tracking for up to ten sobriety dates
• 17 coins to choose from
• 8 encouragement images to share with friends
• All premium features from future updates

Unlock the full version for less than you would spend on a beer, a pack of cigarettes, or a burger. 

If you like this app, please leave a review. I would appreciate your feedback in helping future releases be even better.

Questions, comments, snide remarks? e-mail: info@sobrietycoin.com

Thank you, and happy recovery.",3.75758,33,"41.05M","N/A","N/A","2016-07-06","1.1","12+","https://apps.apple.com/us/app/sobriety-coin/id1121107267?uo=4",0
"High Focus Link to Recovery","PYRAMID HEALTHCARE, INC.","N/A","com.caredfor.ph","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to promote your recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to your peers in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Tracker: Choose to share your recovery date and receive support from your peers as you reach that milestone.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for High Focus. You control what information to share.",4,0,"91.87M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/high-focus-link-to-recovery/id1417324148?uo=4",0
"Isaiah House Real Hope","Isaiah House","N/A","com.caredfor.ihtc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of Isaiah House, you will be added to a private group consisting of peers.",5,12,"115.33M","N/A","N/A","2021-10-24","8.2.0","12+","https://apps.apple.com/us/app/isaiah-house-real-hope/id1563477331?uo=4",0
"Driftwood Recovery","OBRC OPERATIONS, LLC","N/A","com.caredfor.dwr","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to promote your recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to your peers in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Tracker: Choose to share your recovery date and receive support from your peers as you reach that milestone.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Driftwood Recovery. You control what information to share.",4.66667,0,"91.36M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/driftwood-recovery/id1407913719?uo=4",0
"FRW","True Recovery","N/A","com.caredfor.frw","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:

* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as you progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for First Responder Wellness. You control what information to share.",5,0,"91.58M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/frw/id1555337701?uo=4",0
"Bloom Channel","Bloom In The Dark, Inc.","N/A","com.maz.combo.2986","We all struggle with this broken world. Now there’s content available in one place that focuses solely on healing from brokenness, abuse and addictions.",5,11,"46.89M","N/A","N/A","2021-01-25","2.0","4+","https://apps.apple.com/us/app/bloom-channel/id1509088017?uo=4",0
"San Antonio Recovery Center","San Antonio Recovery Center","N/A","com.caredfor.sarc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for San Antonio Recovery Center. You control what information to share.",5,0,"91.54M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/san-antonio-recovery-center/id1512498519?uo=4",0
"Recovery Birthdays","Kurt Lane","N/A","Kurt-Lane.Recovery-Birthdays","For a person in recovery, their Sobriety date, Clean date or Abstinence date is just as important, and often more important than their 'belly button' birthday.

Recovery Birthdays is a contacts manager that syncs with your current contacts, easily allows you to add and manage your friends recovery birthdays and sends you notifications before and on your friends anniversaries. 

Your data never leaves your device. One of the main priorities I had when creating this app was the privacy of the users and their contacts. No data collected. Not third party servers. No sharing of your data with anyone. Recovery Birthdays does not collect information of any kind from its users. Recovery Birthdays stores locally in the app only a contact name, date for an anniversary of the recovery birthday and a single image for the contact. Recovery Birthdays does not store or share your contacts other information such as, phone numbers, email addresses, physical addresses, contact notes, birthday, job or relations. 

When we were drinking and using we had ""dropped out"". Never sending cards, returning phone calls, being there for other people or taking part in their lives. Only through positive action can we remove the remains of guilt and shame brought on by our disconnection from others. Because of God's grace, we have been given a second chance at life and the opportunity to change the future. 

Be a part of the fellowship that is being freely offered to you and take part in others lives by remembering their recovery birthdays! Bring them a cake, write them a card, give them a call or send them a text message. It is only through giving that we truly receive. They will be most grateful you remembered.

*Configure notifications for the day of the recovery anniversary and a day before the anniversary.
*Send an image from the app of a sobriety coin or recovery key-tag on the anniversary. The app contains Sobriety coins and key-tags from 24 hours to 60 years.
*Create new contacts or add a recovery anniversary to an existing contact.
*Choose from ‘Sobriety date’, ‘Clean date’ or ‘Abstinence date’ when adding a contact.
*Recovery Birthdays will sync with Contacts automatically for contacts that contact an 'anniversary date' with the label of either ‘Sobriety Date’, ‘Clean Date’ or ‘Abstinence Date’

A sobriety chip is a token given to Alcoholics Anonymous members representing the amount of time the member has remained sober. Awarded for abstaining from alcohol while in the program of Alcoholics Anonymous. 

This set of AA chips ranges from 24 hours to 60 years sobriety.
Silver Chip – 24 hours of sobriety
Red Chip – 30 days/1 month of sobriety
Yellow Chip – 60 days/2 months of sobriety
Green Chip – 90 days/3 months of sobriety
Orange Chip – 4 months of sobriety
Red Chip – 5 months of sobriety
Blue Chip – 6 months of sobriety
Purple Chip – 7 months of sobriety
Orange Chip – 8 months of sobriety
Pink Chip – 9 months of sobriety
Green Chip – 10 months of sobriety
Red Chip – 11 months of sobriety
Gold Chip – 1 - 60 years of sobriety

A key-tag is a token given to Narcotics Anonymous members representing the amount of time the member has remained clean. Awarded for abstaining from drugs while in the program of Narcotics Anonymous. 

This set of NA key-tags ranges from Just For Today and Welcome Back to Multiple Years Clean and Serene.
White - Just For Today
Pink - Welcome Back after a relapse
Orange - 30 days
Green - 60 days
Red - 90 days
Blue - 6 months
Yellow - 9 months
Glow in the dark White - 1 year
Grey - 18 months
Black and Gold - Multiple years",5,0,"139.53M","N/A","N/A","2022-03-24","1.4.001","4+","https://apps.apple.com/us/app/recovery-birthdays/id1526976657?uo=4",1.99
"All Sober","All Sober, Public Benefit Corporation","N/A","com.allsober.allsober","Free online tool and social network for addiction treatment, recovery and sober life",5,9,"90.21M","N/A","N/A","2022-05-23","1.3","17+","https://apps.apple.com/us/app/all-sober/id1604424266?uo=4",0
"ICAN Cornerstone Alumni App","Recovery Homes of America, Inc.","N/A","com.caredfor.csc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of Cornerstone, you will be added to a private group consisting of peers.",0,0,"115.00M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/ican-cornerstone-alumni-app/id1560400745?uo=4",0
"Retreat Community","NR PENNSYLVANIA ASSOCIATES LLC","N/A","com.caredfor.retreat","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only sober community is a tool to promote your recovery and receive support when you need it the most.

Connect with:
* Alumni and family to share updates, ask questions, and offer support.

* Retreat to receive daily inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private sober group allows you to stay connected to alumni, family Retreat in real-time.

* Daily inspirations help to center your thoughts and actions.

* Sober Birthday: Choose to share your sobriety date and receive support from your fellow alumni as you reach that milestone.

* Discussions are a way for you to share your voice and inspire others on recovery topics.

* Privacy: The community is invite-only and created for Retreat Community. You control what information to share.",5,6,"115.39M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/retreat-community/id1227481850?uo=4",0
"Subtle Alliance: Recovery Tool","Subtle","N/A","com.subtle","CALIFORNIA ONLY, MORE STATES COMING VERY SOON 

First month free!

Subtle Alliance is an alcohol and substance use disorder recovery app designed to help you overcome addiction. Get started now or continue your journey towards a more constructive, sober life.

Community is an important factor in the maintenance of sobriety. Subtle Alliance keeps you engaged with a network of people all motivated and brought together by a common goal: abstinence. Find local or online AA and NA meetings to join, then learn and share insights and tactics on how to overcome addiction. Hold yourself accountable day to day and week to week using our built-in meeting tracker.

Stay motivated and on the right path by using our mood tracker. Our Froggy Tracker lets you pick from a range of emotions: uncomfortable, anxious, itchy, angry, fearful, irritated, lonely, and more. After inputting your mood, record what you were doing around that time and why. Over time, we can help you identify what triggers result in a bad mood, and what actions can resolve them.

Our homepage is full of many features to keep you organized, on track, and motivated on your path to sobriety. Inspirational quotes centered around strength, perseverance, and sobriety give you the motivation to keep moving forward, one day at a time. View the weekly overview mood tracker, be alerted about upcoming meetings and therapy sessions, and view your stats and awards. Count the days you’ve been sober, and work toward your next milestone.

Download Subtle Alliance and take back control of your life. Get sober today.

SUBTLE ALLIANCE FEATURES:

Meeting Finder:
- Find local or online meetings easily, from one app
- Meeting guide: search your area and get a list of meetings, locations, and times
- Use our integrated filters to search by meeting type

Meeting Tracker:
- Stay motivated by tracking the meetings you attend
- Hold yourself accountable day to day and week to week

Mood Tracker:
- Monitor and track your moods and the associated situations
- Understand what situations trigger bad feelings and may conflict with your sobriety
- Our app will help you identify triggers and what you've done to resolve them

Features on Our Homepage:
- Track your sobriety with our “days sober” and work toward your next big milestone
- View your stats and awards
- Daily quotes to motivate and inspire you to get sober - and stay sober
- View the weekly overview mood tracker to see trends
- Keep track of upcoming meetings and therapy sessions

Subtle Alliance was created by those in recovery, for those in recovery. Join our growing network of users and take the next step - even if it's the first step - towards a better life.",0,0,"6.22M","N/A","N/A","2021-11-19","0.0.5","17+","https://apps.apple.com/us/app/subtle-alliance-recovery-tool/id1554146192?uo=4",0
"Twin Lakes Community","Summit Behavioral Healthcare","N/A","com.caredfor.tlrc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Twin Lakes. You control what information to share.",5,8,"115.90M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/twin-lakes-community/id1466841740?uo=4",0
"Cedar Recovery","Cedar Recovery of Middle Tennessee","N/A","com.caredfor.cr","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of Cedar Recovery, you will be added to a private group consisting of peers.",5,0,"115.57M","N/A","N/A","2021-10-27","8.2.0","12+","https://apps.apple.com/us/app/cedar-recovery/id1582760285?uo=4",0
"Circle by Vertava Health","Vertava Health","N/A","com.caredfor.vh","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of Vertava Health, you will be added to a private group consisting of peers.",4.42856,7,"115.69M","N/A","N/A","2021-10-27","8.2.0","12+","https://apps.apple.com/us/app/circle-by-vertava-health/id1567259320?uo=4",0
"Triggered - Overcome Addiction","Triggered","N/A","com.solid.triggered","Do you or someone you know struggle with addictions? Don't do it alone! The Triggered app makes it easy to reach out for support and encouragement. With just one click, instantly notify your support group when you are feeling triggered. Find freedom and overcome addiction with Triggered.


Triggered Alerts
If you are struggling with addiction, simply subscribe for the Triggered app, download the app and build your support team. When you are feeling Triggered, all it takes is one click of a button and we will notify your team via text, email and push notifications. They will respond to you with support and encouragement you need to overcome. 

Support Made Easy
Reaching out when you are feeling triggered is so powerful, yet so difficult to do. It is hard to pick up the phone and call someone when you are struggling. What if all it took was just one click? One click to notify your team that you could use some support and encouragement. Instead of calling them, they now can call you. One second of courage is all it takes to overcome your temptations!

You are not Alone
If you have ever tried to overcome addiction on your own, you know how hard it is. It’s time to stop battling alone and let someone come alongside you. You are never too far gone. There are many people who want to support and encourage you. There are people who care and want to help you find victory. You are loved…

Partner Alerts
If someone you know is struggling with addictions, let them know about the Triggered app and start making a difference today. As someone’s support partner, you will have access to their alerts in the Triggered app, with no subscription needed. You can respond to their alerts quickly with one click of a button. In addition to a quick response, we also help you be most effective by allowing you to send a custom text message from the app, dialing them from within the app or setting a reminder to reach out later when you are available. We want to help you as you make a difference.

Trigger Trends and Reports
We want to help you break free from your triggers. That is why we are in the process of developing “Trigger Trends”. Trigger Trends and Reporting will help you understand when you are most often triggered and the circumstances behind them. With a greater understanding of the “why” behind your actions, you can make the choices that will help you break out of the habitual patterns that keep you trapped.
After you trigger an alert, you will have the opportunity to log the situation and your emotions. We will provide you with reports and trends based on the information you provide in your alert details. Start understanding the reasons behind your struggles and overcome your temptations!

Escape Plan
Once Triggered Trends and Reports have been established, we will be developing an Escape Plan to help you be proactive in your healing. Based upon your alerts and details, we will help you find ways to break out of the cycle with new, proactive ideas. Find better ways to overcome your triggers, with the Escape Plan!

Subscriptions
Freedom is priceless and yet, cheaper than addiction! We make priceless affordable. How much is your freedom worth to you? Find more information about individual subscriptions as well as future plans for group subscriptions.

You may purchase an auto-renewing subscription through an In-App Purchase.
• Auto-renewable subscription
• 1 month ($6.99) and 1 year ($69.99) durations
• Your subscription will be charged to your iTunes account at confirmation of purchase and will automatically renew (at the duration selected) unless auto-renew is turned off at least 24 hours before the end of the current period.
• Current subscription may not be cancelled during the active subscription period; however, you can manage your subscription and/or turn off auto-renewal by visiting your iTunes Account Settings after purchase
• View our Privacy Policy and Terms of Use for more details: https://triggered.app/legal",5,0,"46.42M","N/A","N/A","2022-02-22","1.0.8","4+","https://apps.apple.com/us/app/triggered-overcome-addiction/id1566373338?uo=4",0
"Better APP - My Recovery","The Last Door Recovery Society","N/A","com.betterapp.rv","Features of Better
- My Recovery Wall – a social media feed for people in recovery
- My Recovery Capital Score – a brief assessment of your recovery capital every 10 days
- My Recovery Plan – a place you can keep track of your long term and short term goals
- Safety Net – a global overdose prevention tool, where someone who is using drugs alone can add a peer to monitor their use and call emergency services if there is an overdose or people can volunteer to be your safety net
- Support Circles – Group chat for step groups, or friend networks, even alumni groups for treatment centres
- People Nearby – search for people in recovery when you are travelling, make new friends, ask about the local recovery community
- Marketplace – Accommodations, Employment, Recovery Business Directory, look for a job, sober roommates, and support a local business owned by people in recovery
- Recovery Celebrations – Congratulate people who are celebrating recovery milestones today, and share your milestone image
- Speaker Tapes – over 15,000 speaker tapes, tap on Higher Power for autoplay what you need to hear at that moment
- Meetings – Add your homegroup, join your home group, get directions to meetings, stream your homegroup live, chat with your homegroup members, star an In APP meeting
- Step Work – Persona Growth Virtual Exercises, a Step 1,2,3 for making that decision, 12 Step Exercise to help you live in the solution, and a Daily Journal
- On Coaching – Need Help? Free Consultation and Support
- LGBTQ2s Support – Meetings and Nearby People to help you when you need it, or make new friends
- Leader Board – Get points every time to take a recovery-oriented action on Better, your friends can see if your score is going down and can intervene if you need help.
- Better is a social enterprise of the Last Door Recovery Society. 

[Please note that continued use of GPS running and Listening Speaker tape in the background  can dramatically decrease battery life.]",2,0,"93.85M","N/A","N/A","2022-05-31","2.0.2","12+","https://apps.apple.com/us/app/better-app-my-recovery/id1529071681?uo=4",0
"Exodus Recovery","PEx Recovery Solutions","N/A","com.firstdigital.exodusrecovery","Rethink recovery! 


Exodus Recovery makes expert, innovative recovery solutions accessible and affordable for all people seeking freedom from addiction. Use inventive features to achieve meaningful, sustainable recovery from substance dependence and related behavioural disorders. 




Map it out. Construct a practical plan going forward using the app’s unique Life Recovery Plan feature. This valuable digital tool is a step-by-step guide through the LRP process to arrive at an individualised strategy for recovery, in a document format that can also be printed and shared. Be equipped along the way as core recovery concepts are explored and explained. Utilise additional elements to structure out a new routine, create a vision board or play back positive affirmations.
 


Take responsibility. Make the logistics of accountability in recovery simple and straight-forward by partnering with significant others through a specialised Accountability Interface. Make use of the Interface to record and share drug testing results. Check in at recovery groups and keep a visible record of attendance. Provide LRP access to keep everyone on the same page all the time. 




Get educated and capacitated. Exodus Recovery delivers cutting-edge, evidenced-based treatment interventions into the palm of your hand through the Exodus Recovery Skills Programme. Learn, reflect and apply in this comprehensive online rehabilitation programme that empowers participants with the transformative knowledge and vital coping skills required to completely change a life.

Terms of Use: https://www.projectexodus.net/legal/terms-service

Privacy Policy: https://www.projectexodus.net/legal/privacy-policy",0,0,"200.46M","N/A","N/A","2022-02-25","1.5.2","17+","https://apps.apple.com/us/app/exodus-recovery/id1557634598?uo=4",0
"Mt. Sinai Cares","Mount Sinai Wellness Center","N/A","com.caredfor.mswc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Mt. Sinai. You control what information to share.",4.875,8,"83.48M","N/A","N/A","2019-10-01","6.0.0","12+","https://apps.apple.com/us/app/mt-sinai-cares/id1453892569?uo=4",0
"The Commitment House Recovery","The Commitment House LLC","N/A","com.caredfor.tch","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of The Commitment House Recovery, you will be added to a private group consisting of peers.",0,0,"115.84M","N/A","N/A","2021-10-21","8.2.0","12+","https://apps.apple.com/us/app/the-commitment-house-recovery/id1591027126?uo=4",0
